SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents,AgeGroup,UtilGroup,IncomeQuartile,Total Late Payments
0,0.327048068,44,0,0.105649058,6000,4,0,0,0,0,40-50,30-50%,"(5351.0, 7385.25]",0
0,0.036671782,63,0,0.30102745,6520,5,0,1,0,2,50-65,0-10%,"(5351.0, 7385.25]",1
0,0.54910696,33,0,0.698051948,4927,11,0,1,0,1,30-40,50-70%,"(3879.0, 5351.0]",1
0,0.009249229,38,0,0.477094241,4583,4,0,1,0,0,30-40,0-10%,"(3879.0, 5351.0]",1
0,0.015471615,42,0,0.179468397,9555,4,0,1,0,0,40-50,0-10%,"(7385.25, 251608.0]",1
0,1,54,0,0.575911978,13541,5,0,2,0,0,50-65,70-100%,"(7385.25, 251608.0]",2
0,0.320788779,73,0,0.659746251,2600,7,0,1,0,0,65+,30-50%,"(-0.001, 3879.0]",1
0,0.092851576,66,0,0.169698124,10500,9,0,1,0,0,65+,0-10%,"(7385.25, 251608.0]",1
0,0.001463379,63,0,0.003850631,11166,7,0,0,0,1,50-65,0-10%,"(7385.25, 251608.0]",0
0,0.075437492,62,0,0.432447872,3500,8,0,1,0,0,50-65,0-10%,"(-0.001, 3879.0]",1
0,0.321644302,69,0,0.380888291,5200,15,0,1,0,0,65+,30-50%,"(3879.0, 5351.0]",1
0,0,75,0,1,5351,3,0,0,0,0,65+,0-10%,"(3879.0, 5351.0]",0
0,0.342082896,64,0,0.265359649,15250,18,0,1,0,0,50-65,30-50%,"(7385.25, 251608.0]",1
0,0.9999999,51,0,0.354526682,9200,5,0,2,0,1,50-65,70-100%,"(7385.25, 251608.0]",2
0,0,39,0,0.185069984,4500,6,0,0,0,2,30-40,0-10%,"(3879.0, 5351.0]",0
0,0.001215639,58,0,0.067955917,33300,4,0,1,0,1,50-65,0-10%,"(7385.25, 251608.0]",1
0,0.44325618,46,0,0.266254842,9550,15,0,1,0,1,40-50,30-50%,"(7385.25, 251608.0]",1
0,0.978185784,39,2,0.416253399,6250,4,0,1,0,3,30-40,70-100%,"(5351.0, 7385.25]",1
0,0.089804067,34,0,0.205084262,3500,8,0,0,0,0,30-40,0-10%,"(-0.001, 3879.0]",0
0,0.248778321,24,0,0.160767846,3333,4,0,0,0,0,<30,10-30%,"(-0.001, 3879.0]",0
0,0.2167596,73,0,0.844011142,1435,13,0,0,0,0,65+,10-30%,"(-0.001, 3879.0]",0
0,0.744232555,32,0,0.552519845,5416,8,0,2,0,0,30-40,70-100%,"(5351.0, 7385.25]",2
0,0.102636305,44,1,0.208485314,10417,8,0,2,0,2,40-50,10-30%,"(7385.25, 251608.0]",2
0,0.015072245,44,0,0.680531359,9183,9,0,4,0,1,40-50,0-10%,"(7385.25, 251608.0]",4
0,0.20884842,67,0,0.292353109,10500,16,0,2,0,0,65+,10-30%,"(7385.25, 251608.0]",2
0,0.251810551,48,0,0.158713651,25000,9,0,1,0,0,40-50,10-30%,"(7385.25, 251608.0]",1
0,0,80,0,0.318757499,7500,12,0,1,0,0,65+,0-10%,"(7385.25, 251608.0]",1
0,0.121069906,35,0,1.325945739,2616,11,0,1,0,0,30-40,10-30%,"(-0.001, 3879.0]",1
0,0.036561865,60,0,0.034425319,1800,5,0,0,0,0,50-65,0-10%,"(-0.001, 3879.0]",0
0,0.093547661,66,0,0.006937066,16000,2,0,0,0,1,65+,0-10%,"(7385.25, 251608.0]",0
0,0,69,0,0.507020679,3916,20,0,1,0,0,65+,0-10%,"(3879.0, 5351.0]",1
0,0.9999999,28,0,0,2000,0,0,0,0,0,<30,70-100%,"(-0.001, 3879.0]",0
0,0.057138206,37,0,0.45373891,7100,13,0,2,0,1,30-40,0-10%,"(5351.0, 7385.25]",2
0,0.16346405,62,0,0.441260745,17449,12,0,4,0,1,50-65,10-30%,"(7385.25, 251608.0]",4
0,0.02460235,48,0,0.256175697,27000,8,0,3,0,3,40-50,0-10%,"(7385.25, 251608.0]",3
0,0.088024565,36,0,0.260194686,3800,12,0,0,0,0,30-40,0-10%,"(-0.001, 3879.0]",0
0,0.496987828,54,0,0.574688358,4732,8,0,1,0,1,50-65,30-50%,"(3879.0, 5351.0]",1
0,0.039786673,76,0,0.011729323,3324,6,0,0,0,1,65+,0-10%,"(-0.001, 3879.0]",0
1,0.99594711,39,0,0.514291289,10250,9,0,2,0,1,30-40,70-100%,"(7385.25, 251608.0]",2
0,0.9999999,60,0,0.666266712,5833,8,0,3,0,0,50-65,70-100%,"(5351.0, 7385.25]",3
0,0.9999999,24,0,0.116254603,1900,1,0,0,0,0,<30,70-100%,"(-0.001, 3879.0]",0
0,0.055559468,57,1,0.010449796,2200,5,0,0,0,4,50-65,0-10%,"(-0.001, 3879.0]",0
0,0.417560842,62,0,0.315190225,3600,9,0,1,0,1,50-65,30-50%,"(-0.001, 3879.0]",1
0,0.246166939,63,0,0.154123854,3600,7,0,0,0,1,50-65,10-30%,"(-0.001, 3879.0]",0
0,0.120809489,57,0,0.217049033,8891,9,0,2,0,2,50-65,10-30%,"(7385.25, 251608.0]",2
0,0.28281447,52,0,0.346206724,8000,11,0,2,0,0,50-65,10-30%,"(7385.25, 251608.0]",2
0,0.272899374,45,0,0.135907134,23000,6,0,1,0,2,40-50,10-30%,"(7385.25, 251608.0]",1
0,0.075248824,46,0,0.124234471,8000,7,0,0,0,0,40-50,0-10%,"(7385.25, 251608.0]",0
0,0,58,0,0,6000,3,0,0,0,0,50-65,0-10%,"(5351.0, 7385.25]",0
0,0.073390454,76,0,0.042590178,2300,10,0,0,0,0,65+,0-10%,"(-0.001, 3879.0]",0
0,0.352677702,63,0,0.555670458,2900,5,0,1,0,0,50-65,30-50%,"(-0.001, 3879.0]",1
1,0.257380114,60,1,0.408383003,5200,5,0,1,0,0,50-65,10-30%,"(3879.0, 5351.0]",1
0,0.458353479,48,0,0.173241229,5500,7,0,0,0,2,40-50,30-50%,"(5351.0, 7385.25]",0
0,0.012244794,79,0,0.001562354,32002,17,0,0,0,0,65+,0-10%,"(7385.25, 251608.0]",0
0,0.483837883,45,0,0.671066447,6666,11,0,2,0,1,40-50,30-50%,"(5351.0, 7385.25]",2
0,0.900919947,38,0,0.345231846,5714,8,0,0,0,3,30-40,70-100%,"(5351.0, 7385.25]",0
0,0.005540391,61,0,0.825079509,2200,12,0,1,0,0,50-65,0-10%,"(-0.001, 3879.0]",1
0,0.068475512,67,0,0.827070207,8887,18,0,3,0,0,65+,0-10%,"(7385.25, 251608.0]",3
0,0.360425016,63,0,0.334833333,5999,15,0,0,0,0,50-65,30-50%,"(5351.0, 7385.25]",0
0,0.240310388,37,0,0.071971212,2500,2,0,0,0,0,30-40,10-30%,"(-0.001, 3879.0]",0
0,0.016571203,49,0,0.555377849,2500,16,0,1,0,2,40-50,0-10%,"(-0.001, 3879.0]",1
0,0.084566628,51,0,0.329129312,6580,10,0,2,0,0,50-65,0-10%,"(5351.0, 7385.25]",2
0,0.745254745,34,0,0.621168305,1728,5,0,0,0,0,30-40,70-100%,"(-0.001, 3879.0]",0
0,0.012615208,71,0,0.21157179,7500,11,0,2,0,0,65+,0-10%,"(7385.25, 251608.0]",2
0,1,34,0,0.204974886,4180,8,0,0,0,2,30-40,70-100%,"(3879.0, 5351.0]",0
0,0.260814651,31,0,0.0328125,2559,1,0,0,0,2,30-40,10-30%,"(-0.001, 3879.0]",0
0,0,36,0,0.114339269,3200,4,0,0,0,0,30-40,0-10%,"(-0.001, 3879.0]",0
0,0,31,0,0.287141074,800,9,0,0,0,0,30-40,0-10%,"(-0.001, 3879.0]",0
0,0.177104273,56,0,0.181275846,14750,5,0,2,0,0,50-65,10-30%,"(7385.25, 251608.0]",2
0,0.069797456,64,0,0.03539823,6666,13,0,0,0,0,50-65,0-10%,"(5351.0, 7385.25]",0
0,0.036401723,35,0,0.00519896,5000,2,0,0,0,0,30-40,0-10%,"(3879.0, 5351.0]",0
0,0.205136854,57,0,0.237690577,4000,9,0,0,0,0,50-65,10-30%,"(3879.0, 5351.0]",0
0,0.964641414,50,0,0.355344679,12750,12,0,2,0,1,40-50,70-100%,"(7385.25, 251608.0]",2
0,0.022407332,68,0,0.005665722,6000,2,0,0,0,0,65+,0-10%,"(5351.0, 7385.25]",0
0,0.146048851,40,0,0.343927594,4750,4,0,1,0,0,30-40,10-30%,"(3879.0, 5351.0]",1
0,0.091521022,63,0,0.633710407,4419,17,0,3,0,0,50-65,0-10%,"(3879.0, 5351.0]",3
0,1,46,0,0.302668061,22000,8,0,5,0,2,40-50,70-100%,"(7385.25, 251608.0]",5
0,0.020560295,67,0,0.08006856,4083,7,0,1,0,0,65+,0-10%,"(3879.0, 5351.0]",1
0,0.017174571,43,0,1.367088608,1500,9,0,2,0,0,40-50,0-10%,"(-0.001, 3879.0]",2
0,0,54,0,0.168100505,7322,3,0,1,0,2,50-65,0-10%,"(5351.0, 7385.25]",1
0,0.509471696,24,0,0.179318963,3200,6,0,0,0,0,<30,50-70%,"(-0.001, 3879.0]",0
0,0,47,0,0.748033878,6611,16,0,10,0,0,40-50,0-10%,"(5351.0, 7385.25]",10
0,0.130727152,57,0,0.126952951,11200,4,0,1,0,0,50-65,10-30%,"(7385.25, 251608.0]",1
0,0.050024275,56,0,0.02179782,10000,7,0,0,0,2,50-65,0-10%,"(7385.25, 251608.0]",0
0,0.329137749,45,1,0.108403624,3200,3,1,0,0,2,40-50,30-50%,"(-0.001, 3879.0]",1
0,0.009569284,54,0,0.351787774,2600,7,0,1,0,0,50-65,0-10%,"(-0.001, 3879.0]",1
0,0.58958205,51,0,0.478969957,8154,14,0,2,0,2,50-65,50-70%,"(7385.25, 251608.0]",2
1,1,38,3,0.316694664,12500,5,0,1,0,3,30-40,70-100%,"(7385.25, 251608.0]",1
0,0,50,0,0,5416,4,0,0,0,0,40-50,0-10%,"(5351.0, 7385.25]",0
0,0.003130037,48,0,0.098612673,5333,16,0,0,0,1,40-50,0-10%,"(3879.0, 5351.0]",0
0,0.410913896,61,0,0.295947104,8166,11,0,2,0,0,50-65,30-50%,"(7385.25, 251608.0]",2
0,0.090176722,68,0,0.44287976,12000,8,0,4,0,1,65+,0-10%,"(7385.25, 251608.0]",4
0,0.9999999,21,10,0,5351,0,10,0,10,0,<30,70-100%,"(3879.0, 5351.0]",20
0,0.9999999,51,0,0.09102402,1581,1,1,0,0,0,50-65,70-100%,"(-0.001, 3879.0]",1
0,0.072617218,48,0,0.542378096,6500,10,0,2,0,3,40-50,0-10%,"(5351.0, 7385.25]",2
0,0.310236336,43,0,0.648698542,5416,6,0,2,0,0,40-50,30-50%,"(5351.0, 7385.25]",2
0,0.258123166,42,0,0.337900389,5400,3,0,1,0,4,40-50,10-30%,"(5351.0, 7385.25]",1
0,0.956844377,47,0,0.327719594,19000,6,0,4,0,2,40-50,70-100%,"(7385.25, 251608.0]",4
0,0.9999999,22,0,0.017994002,3000,0,0,0,0,0,<30,70-100%,"(-0.001, 3879.0]",0
0,1,32,0,0.550431196,2666,4,2,1,1,1,30-40,70-100%,"(-0.001, 3879.0]",4
0,0.9999999,31,0,0.17162277,3530,4,0,0,0,0,30-40,70-100%,"(-0.001, 3879.0]",0
0,0.958208358,55,1,0.779534227,7084,6,0,1,0,2,50-65,70-100%,"(5351.0, 7385.25]",1
0,0.215783806,67,0,0.833098095,2833,11,0,1,0,0,65+,10-30%,"(-0.001, 3879.0]",1
0,0.0503614,79,0,0.01994302,3509,5,0,0,0,0,65+,0-10%,"(-0.001, 3879.0]",0
0,0.810158646,42,0,0.420079989,7250,6,0,3,0,2,40-50,70-100%,"(5351.0, 7385.25]",3
0,0.041857543,72,0,0.239586804,3000,8,0,1,0,0,65+,0-10%,"(-0.001, 3879.0]",1
0,0.477332304,64,1,0.97483706,12120,13,0,4,0,0,50-65,30-50%,"(7385.25, 251608.0]",4
0,0.959969428,46,0,0.45503692,7583,8,0,1,0,3,40-50,70-100%,"(7385.25, 251608.0]",1
0,0.9999999,44,1,1.173587729,2672,5,0,1,0,0,40-50,70-100%,"(-0.001, 3879.0]",1
1,0.9999999,51,0,0.192451887,4000,2,2,0,0,1,50-65,70-100%,"(3879.0, 5351.0]",2
0,0.248699251,40,0,0.608613046,1578,10,0,0,0,1,30-40,10-30%,"(-0.001, 3879.0]",0
0,0.768167772,79,1,0.606504932,3750,11,0,0,0,2,65+,70-100%,"(-0.001, 3879.0]",0
0,0.044045522,57,0,0.12407802,6100,5,0,0,0,0,50-65,0-10%,"(5351.0, 7385.25]",0
0,0.286217374,58,0,0.537207358,9567,15,0,2,0,2,50-65,10-30%,"(7385.25, 251608.0]",2
0,0.026335217,59,0,0.239993438,6095,10,0,1,0,0,50-65,0-10%,"(5351.0, 7385.25]",1
0,0.048485247,45,0,0.297207761,12677,8,0,2,0,3,40-50,0-10%,"(7385.25, 251608.0]",2
0,0.9999999,26,0,0.478481689,3740,2,0,1,0,0,<30,70-100%,"(-0.001, 3879.0]",1
0,0.9999999,67,0,0.294279807,1450,1,0,0,0,0,65+,70-100%,"(-0.001, 3879.0]",0
0,0.004899878,47,0,0.113312109,8480,3,0,1,0,6,40-50,0-10%,"(7385.25, 251608.0]",1
0,0,49,0,0.194115658,2956,10,0,0,0,0,40-50,0-10%,"(-0.001, 3879.0]",0
0,0.060477907,77,0,0.012140034,7083,11,0,0,0,0,65+,0-10%,"(5351.0, 7385.25]",0
0,0.470553912,68,0,0.30406766,4965,11,0,0,0,1,65+,30-50%,"(3879.0, 5351.0]",0
0,0.009799755,52,0,0.07165581,6600,6,0,1,0,0,50-65,0-10%,"(5351.0, 7385.25]",1
0,0.136372725,31,0,0.007404665,2700,2,0,0,0,0,30-40,10-30%,"(-0.001, 3879.0]",0
0,0.180151559,34,0,0.644313305,5591,8,0,2,0,0,30-40,10-30%,"(5351.0, 7385.25]",2
0,0.106005281,42,0,0.310553755,7096,9,0,2,0,4,40-50,10-30%,"(5351.0, 7385.25]",2
0,0.19793376,43,1,0.919008099,10000,19,0,6,0,3,40-50,10-30%,"(7385.25, 251608.0]",6
0,0.021449464,73,0,0.808039732,30000,15,0,3,0,2,65+,0-10%,"(7385.25, 251608.0]",3
0,0.303488359,59,0,0.365447344,8583,23,0,2,0,2,50-65,30-50%,"(7385.25, 251608.0]",2
0,0.9500998,26,0,0.091009784,5416,2,0,0,0,0,<30,70-100%,"(5351.0, 7385.25]",0
0,0.516724158,64,1,0.471602493,17166,12,0,1,0,0,50-65,50-70%,"(7385.25, 251608.0]",1
0,0.665353734,49,0,0.919548872,2659,11,0,1,1,0,40-50,50-70%,"(-0.001, 3879.0]",2
0,0.763328603,58,0,0.636421589,4705,15,0,2,0,0,50-65,70-100%,"(3879.0, 5351.0]",2
0,0.545839542,50,0,0.309752712,19450,11,0,4,0,1,40-50,50-70%,"(7385.25, 251608.0]",4
0,0.187688508,40,0,0.044822006,6179,9,0,0,0,2,30-40,10-30%,"(5351.0, 7385.25]",0
0,0.974605079,42,0,0.652449184,3000,7,0,1,0,0,40-50,70-100%,"(-0.001, 3879.0]",1
1,0.643689165,54,0,0.572815534,1750,9,0,0,0,0,50-65,50-70%,"(-0.001, 3879.0]",0
0,0.648670266,53,0,0.044925362,14000,4,0,0,0,2,50-65,50-70%,"(7385.25, 251608.0]",0
0,0.489220305,54,0,0.112203309,4170,7,0,0,0,0,50-65,30-50%,"(3879.0, 5351.0]",0
1,0.708916112,62,0,0.576096063,3580,14,0,1,0,0,50-65,70-100%,"(-0.001, 3879.0]",1
0,0,25,2,0.261020882,1723,7,0,0,0,0,<30,0-10%,"(-0.001, 3879.0]",0
0,0.558544146,67,0,0.194193241,2100,2,0,0,0,0,65+,50-70%,"(-0.001, 3879.0]",0
0,0,64,0,0.252783401,3951,16,0,2,0,0,50-65,0-10%,"(3879.0, 5351.0]",2
0,0.118234455,49,0,0.187821804,8933,10,0,0,0,3,40-50,10-30%,"(7385.25, 251608.0]",0
0,0.073992601,40,0,0.177952158,7900,4,0,1,0,4,30-40,0-10%,"(7385.25, 251608.0]",1
0,0.478718317,51,0,0.434122263,7900,9,0,2,0,0,50-65,30-50%,"(7385.25, 251608.0]",2
0,0,64,0,0,3490,2,0,0,0,0,50-65,0-10%,"(-0.001, 3879.0]",0
1,0.315811004,40,0,0.264367816,5828,6,0,0,0,1,30-40,30-50%,"(5351.0, 7385.25]",0
0,0.000348255,51,0,0.497250275,10000,18,0,2,0,2,50-65,0-10%,"(7385.25, 251608.0]",2
0,0,64,0,0,5351,4,0,0,0,0,50-65,0-10%,"(3879.0, 5351.0]",0
0,0.535389727,62,0,0.373680507,5683,8,0,1,0,0,50-65,50-70%,"(5351.0, 7385.25]",1
0,0.068284414,59,0,0.190425693,6600,9,0,2,0,2,50-65,0-10%,"(5351.0, 7385.25]",2
0,0.505302492,64,0,0.348781402,13334,9,0,2,0,1,50-65,50-70%,"(7385.25, 251608.0]",2
0,0.183041501,52,0,0.310742878,5370,9,0,1,0,2,50-65,10-30%,"(5351.0, 7385.25]",1
0,0.011319868,65,0,0.129526772,4500,11,0,1,0,1,50-65,0-10%,"(3879.0, 5351.0]",1
0,0.842183731,64,0,0.482643969,15037,6,0,3,0,0,50-65,70-100%,"(7385.25, 251608.0]",3
0,0.9999999,46,0,0.32183908,4262,2,0,1,0,1,40-50,70-100%,"(3879.0, 5351.0]",1
0,0.879650377,52,0,0.496342738,2870,8,0,0,0,1,50-65,70-100%,"(-0.001, 3879.0]",0
0,0,83,0,0,5351,1,0,0,0,0,65+,0-10%,"(3879.0, 5351.0]",0
0,0.9999999,64,0,0,1600,2,0,0,0,0,50-65,70-100%,"(-0.001, 3879.0]",0
0,0.331180461,61,0,0.422610803,5775,13,0,2,0,0,50-65,30-50%,"(5351.0, 7385.25]",2
0,0,81,0,0,1511,4,0,0,0,0,65+,0-10%,"(-0.001, 3879.0]",0
0,0.744913453,59,0,1.391081497,1950,13,0,1,0,0,50-65,70-100%,"(-0.001, 3879.0]",1
0,0.9999999,50,0,0.232467713,7200,7,0,1,0,1,40-50,70-100%,"(5351.0, 7385.25]",1
0,0.004909592,63,0,0.001331558,750,1,0,0,0,0,50-65,0-10%,"(-0.001, 3879.0]",0
1,0.9999999,31,0,0,2939,0,8,0,0,0,30-40,70-100%,"(-0.001, 3879.0]",8
1,0.916167665,39,0,1.296357616,1207,6,0,0,0,3,30-40,70-100%,"(-0.001, 3879.0]",0
0,0.9999999,33,1,0.028815054,3400,0,3,0,0,0,30-40,70-100%,"(-0.001, 3879.0]",3
0,0.77634319,41,1,0.398345154,2537,10,0,0,0,2,40-50,70-100%,"(-0.001, 3879.0]",0
0,0.143109229,34,0,1.088646967,4500,3,0,1,0,0,30-40,10-30%,"(3879.0, 5351.0]",1
0,0.050736854,59,0,0.50238046,4830,19,0,1,0,1,50-65,0-10%,"(3879.0, 5351.0]",1
0,0.361300744,38,0,1.216632444,5843,16,0,2,0,0,30-40,30-50%,"(5351.0, 7385.25]",2
0,0.244395327,51,0,0.520137104,3500,8,0,1,0,0,50-65,10-30%,"(-0.001, 3879.0]",1
0,0.549043268,63,1,0.028277635,5834,4,1,0,0,0,50-65,50-70%,"(5351.0, 7385.25]",1
0,0.405941764,62,0,0.693079549,9666,21,0,2,0,2,50-65,30-50%,"(7385.25, 251608.0]",2
0,0.002499875,50,0,0.276706459,9800,14,0,2,0,4,40-50,0-10%,"(7385.25, 251608.0]",2
0,0.519660329,64,0,0.696293344,2508,9,0,1,0,0,50-65,50-70%,"(-0.001, 3879.0]",1
0,0.725002037,47,0,0.654021624,16000,11,0,3,0,2,40-50,70-100%,"(7385.25, 251608.0]",3
0,0.678535614,44,0,0.279870604,9582,9,0,1,0,0,40-50,50-70%,"(7385.25, 251608.0]",1
0,0.021484723,43,0,0.026235802,6250,8,0,0,0,0,40-50,0-10%,"(5351.0, 7385.25]",0
0,0.275788968,47,0,0.216889709,6500,5,0,1,0,3,40-50,10-30%,"(5351.0, 7385.25]",1
0,0.430015363,65,0,0.56355327,3500,10,0,1,0,1,50-65,30-50%,"(-0.001, 3879.0]",1
0,0.010321534,49,0,0.231479397,4440,7,0,1,0,0,40-50,0-10%,"(3879.0, 5351.0]",1
0,0.041627043,46,0,0.025828757,4916,4,0,0,0,1,40-50,0-10%,"(3879.0, 5351.0]",0
0,0.084323251,47,0,0.227848101,6240,11,0,0,0,2,40-50,0-10%,"(5351.0, 7385.25]",0
0,0.011676777,59,0,0.110698472,7000,7,0,0,0,1,50-65,0-10%,"(5351.0, 7385.25]",0
0,0.127804775,52,0,0.339207599,8000,16,0,2,0,1,50-65,10-30%,"(7385.25, 251608.0]",2
0,0.059595232,77,0,0.471305739,5000,5,0,1,0,0,65+,0-10%,"(3879.0, 5351.0]",1
0,0.370237322,36,0,0.462504166,9000,11,0,2,0,0,30-40,30-50%,"(7385.25, 251608.0]",2
0,0,63,0,0.790734824,625,3,0,0,0,0,50-65,0-10%,"(-0.001, 3879.0]",0
0,0.003241118,52,0,0.005225469,5166,11,0,0,0,0,50-65,0-10%,"(3879.0, 5351.0]",0
0,0.100511414,69,0,0.459366729,10200,11,0,2,0,0,65+,10-30%,"(7385.25, 251608.0]",2
0,0,23,0,0,820,2,0,0,0,0,<30,0-10%,"(-0.001, 3879.0]",0
1,0.230330056,51,0,0.229885057,2000,7,0,0,0,3,50-65,10-30%,"(-0.001, 3879.0]",0
0,0.073998027,42,0,0.018206339,4448,3,0,0,0,0,40-50,0-10%,"(3879.0, 5351.0]",0
0,0.605099537,52,0,0.416217157,5746,9,0,1,0,0,50-65,50-70%,"(5351.0, 7385.25]",1
0,0.442959918,50,0,0.389246834,4500,17,0,1,0,0,40-50,30-50%,"(3879.0, 5351.0]",1
0,0.012394404,65,0,0.015984016,1000,4,0,0,0,0,50-65,0-10%,"(-0.001, 3879.0]",0
0,0.007982962,63,0,0.162057302,10051,13,0,1,0,0,50-65,0-10%,"(7385.25, 251608.0]",1
0,0.009924908,72,0,0.203945615,3750,11,0,1,0,0,65+,0-10%,"(-0.001, 3879.0]",1
0,0.130146826,85,0,0.048156148,12500,8,0,0,0,1,65+,10-30%,"(7385.25, 251608.0]",0
0,0.127056219,28,0,0.037677816,2600,5,0,0,0,0,<30,10-30%,"(-0.001, 3879.0]",0
0,0.078138437,48,0,0.384750992,6806,9,0,2,0,4,40-50,0-10%,"(5351.0, 7385.25]",2
0,1,50,0,0.25614877,5000,4,0,2,0,5,40-50,70-100%,"(3879.0, 5351.0]",2
0,0.156153427,86,0,0.140299059,5416,3,0,1,0,0,65+,10-30%,"(5351.0, 7385.25]",1
0,0.123639786,32,0,0.286068846,9266,9,0,1,0,0,30-40,10-30%,"(7385.25, 251608.0]",1
0,0.063736578,50,0,0.354969399,11600,9,0,2,0,2,40-50,0-10%,"(7385.25, 251608.0]",2
0,0.052482178,37,0,0.186890655,6666,6,0,2,0,0,30-40,0-10%,"(5351.0, 7385.25]",2
0,0.645177312,35,0,0.699298883,3850,12,0,1,0,2,30-40,50-70%,"(-0.001, 3879.0]",1
0,0.182277319,34,0,0.06657042,6233,10,0,0,0,0,30-40,10-30%,"(5351.0, 7385.25]",0
0,0.04052138,58,0,0.520238885,4520,14,0,2,0,0,50-65,0-10%,"(3879.0, 5351.0]",2
0,0.001333156,61,0,0.220697413,13334,4,0,2,0,1,50-65,0-10%,"(7385.25, 251608.0]",2
0,0.005078173,60,0,0.00159968,5000,10,0,0,0,0,50-65,0-10%,"(3879.0, 5351.0]",0
0,0.063624231,45,0,0.173619271,3403,7,1,0,0,0,40-50,0-10%,"(-0.001, 3879.0]",1
0,0.146955466,83,0,0.276692413,2200,9,0,0,0,0,65+,10-30%,"(-0.001, 3879.0]",0
0,0.014959597,60,0,0.059188816,33333,20,0,2,0,2,50-65,0-10%,"(7385.25, 251608.0]",2
1,0.9999999,37,1,0.193180682,10000,1,3,1,2,0,30-40,70-100%,"(7385.25, 251608.0]",6
0,0.9999999,47,0,0.321890679,3786,6,0,2,0,3,40-50,70-100%,"(-0.001, 3879.0]",2
0,0.297412955,63,0,0.310135517,7083,19,0,1,0,0,50-65,10-30%,"(5351.0, 7385.25]",1
0,0.9999999,27,0,0.010247438,4000,0,0,0,0,3,<30,70-100%,"(3879.0, 5351.0]",0
0,1,40,0,0.280089989,2666,3,0,0,0,2,30-40,70-100%,"(-0.001, 3879.0]",0
0,0.81104932,63,2,0.772175891,7913,8,0,2,1,2,50-65,70-100%,"(7385.25, 251608.0]",3
0,0.018536133,56,0,0.509657743,2950,8,0,1,0,1,50-65,0-10%,"(-0.001, 3879.0]",1
0,0.350278426,37,0,0.541718384,7250,14,0,2,0,3,30-40,30-50%,"(5351.0, 7385.25]",2
0,0.014790039,62,2,0.212610451,9166,18,0,1,0,0,50-65,0-10%,"(7385.25, 251608.0]",1
1,0.455808335,43,0,0.213889306,20000,16,0,2,0,2,40-50,30-50%,"(7385.25, 251608.0]",2
0,0.253876313,70,0,0.333267012,5025,9,0,2,0,1,65+,10-30%,"(3879.0, 5351.0]",2
0,0.045284678,64,0,0.415855685,4212,10,0,1,0,1,50-65,0-10%,"(3879.0, 5351.0]",1
0,0.069984436,58,0,0.070564708,10500,20,0,0,0,0,50-65,0-10%,"(7385.25, 251608.0]",0
0,0.068267793,72,0,0.312354312,7292,11,0,2,0,0,65+,0-10%,"(5351.0, 7385.25]",2
0,0.063581567,52,0,0.45938061,4455,6,0,1,0,0,50-65,0-10%,"(3879.0, 5351.0]",1
0,0.264962148,40,0,0.479052823,1646,4,0,0,0,1,30-40,10-30%,"(-0.001, 3879.0]",0
0,0.676417089,36,0,0.422572178,8000,12,0,1,0,0,30-40,50-70%,"(7385.25, 251608.0]",1
0,0.163294394,52,0,0.354215262,3000,18,0,0,0,0,50-65,10-30%,"(-0.001, 3879.0]",0
0,0.031723454,35,0,0.278920593,4520,4,0,1,0,0,30-40,0-10%,"(3879.0, 5351.0]",1
0,0.670697266,57,0,0.483442395,10085,13,0,3,0,1,50-65,50-70%,"(7385.25, 251608.0]",3
0,0.040650407,60,0,0.264460784,4079,13,0,1,0,0,50-65,0-10%,"(3879.0, 5351.0]",1
0,0.091927794,67,0,0.020294518,8080,9,0,0,0,0,65+,0-10%,"(7385.25, 251608.0]",0
0,0.005999917,69,0,0.176590538,4903,20,0,2,0,0,65+,0-10%,"(3879.0, 5351.0]",2
0,0.053906553,70,0,0.642804564,5433,8,0,2,0,0,65+,0-10%,"(5351.0, 7385.25]",2
0,0.021083536,66,0,0.431003762,5050,14,0,1,0,1,65+,0-10%,"(3879.0, 5351.0]",1
0,0.239645687,35,0,0.093622795,2210,3,0,0,0,1,30-40,10-30%,"(-0.001, 3879.0]",0
0,0.009480256,47,0,0.338035067,10208,17,0,2,0,1,40-50,0-10%,"(7385.25, 251608.0]",2
0,1,50,0,0.454345917,6833,10,0,1,0,3,40-50,70-100%,"(5351.0, 7385.25]",1
1,0.302620913,54,1,0.085496712,8666,8,0,0,0,0,50-65,30-50%,"(7385.25, 251608.0]",0
0,0.308189727,51,0,0.704095366,5200,7,0,2,0,3,50-65,30-50%,"(3879.0, 5351.0]",2
0,0.013390879,35,0,0.750882145,2833,7,0,2,0,0,30-40,0-10%,"(-0.001, 3879.0]",2
0,0.441117764,32,0,0.719523901,5208,5,0,2,0,0,30-40,30-50%,"(3879.0, 5351.0]",2
0,0.744426798,31,1,0.203918433,2500,5,0,0,0,3,30-40,70-100%,"(-0.001, 3879.0]",0
0,0.442970822,41,0,0.168699792,3360,10,1,0,0,0,40-50,30-50%,"(-0.001, 3879.0]",1
